id;description;neighbourhood;apart_type_id;price;minimum_nights
17614795;Perfect apartments next to Universidad.;Universidad;1;62;5
17615538;Perfect apartments next to Arapiles.;Arapiles;1;65;7
17618461;Perfect apartments next to Embajadores.;Embajadores;1;105;1
17619510;Perfect apartments next to Opañel.;Opañel;1;56;2
17619720;Perfect apartments next to Adelfas.;Adelfas;2;18;2
17621675;Perfect apartments next to San Diego.;San Diego;1;90;2
17622423;Perfect apartments next to Sol.;Sol;1;150;1
17623125;Perfect apartments next to Sol.;Sol;1;150;1
17629864;Perfect apartments next to Universidad.;Universidad;1;38;1
17630099;Perfect apartments next to Trafalgar.;Trafalgar;1;230;30
17632114;Perfect apartments next to Universidad.;Universidad;1;65;28
17635482;Perfect apartments next to Justicia.;Justicia;1;284;30
17637116;Perfect apartments next to Sol.;Sol;1;110;1
17643947;Perfect apartments next to Embajadores.;Embajadores;1;44;1
17645452;Perfect apartments next to Embajadores.;Embajadores;1;52;1
17648021;Perfect apartments next to Universidad.;Universidad;1;100;3
17651708;Perfect apartments next to Embajadores.;Embajadores;2;28;2
17651985;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;25;2
17653107;Perfect apartments next to Simancas.;Simancas;1;42;2
17653163;Perfect apartments next to Ibiza.;Ibiza;1;175;6
17653921;Perfect apartments next to Universidad.;Universidad;1;90;3
17660601;Perfect apartments next to Embajadores.;Embajadores;1;75;7
17662147;Perfect apartments next to Universidad.;Universidad;1;69;3
17662475;Perfect apartments next to Embajadores.;Embajadores;1;59;1
17671688;Perfect apartments next to Embajadores.;Embajadores;1;62;2
17676026;Perfect apartments next to Universidad.;Universidad;1;74;3
17676478;Perfect apartments next to Universidad.;Universidad;1;65;3
17676506;Perfect apartments next to Embajadores.;Embajadores;1;40;3
17677207;Perfect apartments next to Cortes.;Cortes;1;53;1
17678527;Perfect apartments next to Embajadores.;Embajadores;1;60;2
17681447;Perfect apartments next to Palos de Moguer.;Palos de Moguer;2;30;2
17685180;Perfect apartments next to Valdeacederas.;Valdeacederas;2;32;1
17692661;Perfect apartments next to Almagro.;Almagro;1;120;5
17693268;Perfect apartments next to Embajadores.;Embajadores;1;343;2
17697979;Perfect apartments next to Sol.;Sol;1;118;1
17699364;Perfect apartments next to Embajadores.;Embajadores;1;1139;1
17699457;Perfect apartments next to Justicia.;Justicia;2;22;1
17700226;Perfect apartments next to Embajadores.;Embajadores;1;70;1
17701134;Perfect apartments next to Buenavista.;Buenavista;1;35;1
17704854;Perfect apartments next to San Cristobal.;San Cristobal;1;70;6
17706864;Perfect apartments next to Almagro.;Almagro;1;84;4
17706983;Perfect apartments next to Castellana.;Castellana;1;155;30
17707142;Perfect apartments next to Recoletos.;Recoletos;1;300;30
17710096;Perfect apartments next to Berruguete.;Berruguete;1;50;2
17715586;Perfect apartments next to Sol.;Sol;1;159;3
17725409;Perfect apartments next to Almendrales.;Almendrales;2;23;3
17725492;Perfect apartments next to Palacio.;Palacio;1;48;7
17726181;Perfect apartments next to Palacio.;Palacio;1;71;30
17729038;Perfect apartments next to Alameda de Osuna.;Alameda de Osuna;2;31;1
17730175;Perfect apartments next to Embajadores.;Embajadores;1;110;1
17730364;Perfect apartments next to Puerta del Angel.;Puerta del Angel;2;19;5
17730772;Perfect apartments next to Sol.;Sol;1;93;3
17731247;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;51;4
17731717;Perfect apartments next to Embajadores.;Embajadores;1;52;10
17733447;Perfect apartments next to Goya.;Goya;1;49;5
17734315;Perfect apartments next to Castilla.;Castilla;2;20;1
17735333;Perfect apartments next to Embajadores.;Embajadores;1;34;1
17740658;Perfect apartments next to Almenara.;Almenara;1;90;2
17742031;Perfect apartments next to Castillejos.;Castillejos;2;40;3
17743640;Perfect apartments next to Pilar.;Pilar;1;28;2
17747935;Perfect apartments next to Universidad.;Universidad;1;86;1
17750809;Perfect apartments next to Embajadores.;Embajadores;1;172;2
17759153;Perfect apartments next to Embajadores.;Embajadores;1;120;3
17759717;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;53;3
17762660;Perfect apartments next to Hispanoamérica.;Hispanoamérica;1;143;1
17763237;Perfect apartments next to Universidad.;Universidad;1;111;1
17765425;Perfect apartments next to Castillejos.;Castillejos;1;45;1
17774070;Perfect apartments next to La Paz.;La Paz;2;57;2
17776165;Perfect apartments next to Portazgo.;Portazgo;2;13;2
17797538;Perfect apartments next to San Diego.;San Diego;1;31;2
17799818;Perfect apartments next to Numancia.;Numancia;1;60;1
17802908;Perfect apartments next to Universidad.;Universidad;1;95;3
17803784;Perfect apartments next to Universidad.;Universidad;1;131;1
17804071;Perfect apartments next to Goya.;Goya;1;85;2
17809905;Perfect apartments next to Embajadores.;Embajadores;1;41;20
17810058;Perfect apartments next to Nueva España.;Nueva España;1;100;3
17811060;Perfect apartments next to Niño Jesús.;Niño Jesús;1;200;3
17819565;Perfect apartments next to Cortes.;Cortes;1;50;1
17823052;Perfect apartments next to Universidad.;Universidad;1;53;3
17825390;Perfect apartments next to Palacio.;Palacio;1;65;1
17826217;Perfect apartments next to Palacio.;Palacio;2;48;2
17828433;Perfect apartments next to Cortes.;Cortes;1;80;30
17834220;Perfect apartments next to Cortes.;Cortes;1;99;180
17836144;Perfect apartments next to Sol.;Sol;1;154;3
17838023;Perfect apartments next to San Diego.;San Diego;2;25;3
17839999;Perfect apartments next to Cortes.;Cortes;1;80;2
17840282;Perfect apartments next to Sol.;Sol;1;154;3
17840313;Perfect apartments next to Cortes.;Cortes;1;90;7
17840320;Perfect apartments next to Sol.;Sol;1;154;3
17841099;Perfect apartments next to Sol.;Sol;1;154;3
17846495;Perfect apartments next to Universidad.;Universidad;1;43;1
17846666;Perfect apartments next to Justicia.;Justicia;2;22;1
17846933;Perfect apartments next to Palacio.;Palacio;1;76;3
17851640;Perfect apartments next to Universidad.;Universidad;2;31;3
17851658;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;45;2
17853322;Perfect apartments next to Arapiles.;Arapiles;1;87;3
17853779;Perfect apartments next to Arapiles.;Arapiles;2;20;21
17855534;Perfect apartments next to Embajadores.;Embajadores;1;300;2
17859877;Perfect apartments next to Arapiles.;Arapiles;2;33;4
17863122;Perfect apartments next to San Isidro.;San Isidro;1;69;32
17864741;Perfect apartments next to Sol.;Sol;1;50;15
17874233;Perfect apartments next to Justicia.;Justicia;1;46;3
17876028;Perfect apartments next to Pacífico.;Pacífico;2;41;2
17878993;Perfect apartments next to Aguilas.;Aguilas;2;14;1
17883297;Perfect apartments next to Ciudad Jardín.;Ciudad Jardín;2;18;1
17891928;Perfect apartments next to Justicia.;Justicia;1;67;4
17892372;Perfect apartments next to Lucero.;Lucero;1;45;6
17897946;Perfect apartments next to Almagro.;Almagro;1;89;1
17900282;Perfect apartments next to Puerta del Angel.;Puerta del Angel;1;42;3
17901250;Perfect apartments next to Rios Rosas.;Rios Rosas;1;54;15
17901271;Perfect apartments next to Universidad.;Universidad;1;109;3
17903615;Perfect apartments next to Embajadores.;Embajadores;2;45;1
17903863;Perfect apartments next to Universidad.;Universidad;1;71;4
17912044;Perfect apartments next to Sol.;Sol;1;154;3
17913623;Perfect apartments next to Sol.;Sol;1;154;3
17914266;Perfect apartments next to Ibiza.;Ibiza;1;50;1
17914341;Perfect apartments next to Berruguete.;Berruguete;2;15;20
17914433;Perfect apartments next to Sol.;Sol;1;121;3
17914512;Perfect apartments next to Rios Rosas.;Rios Rosas;1;96;4
17914742;Perfect apartments next to Sol.;Sol;1;121;3
17924090;Perfect apartments next to Universidad.;Universidad;1;650;2
17930771;Perfect apartments next to Pacífico.;Pacífico;1;110;2
17932388;Perfect apartments next to Universidad.;Universidad;1;131;1
17932739;Perfect apartments next to Cortes.;Cortes;1;117;1
17933443;Perfect apartments next to Universidad.;Universidad;1;113;3
17933497;Perfect apartments next to Rios Rosas.;Rios Rosas;2;50;1
17934425;Perfect apartments next to Sol.;Sol;1;126;2
17937079;Perfect apartments next to Almagro.;Almagro;1;181;30
17937503;Perfect apartments next to Embajadores.;Embajadores;1;30;2
17939045;Perfect apartments next to Pacífico.;Pacífico;2;25;1
17940427;Perfect apartments next to Cortes.;Cortes;1;53;2
17953866;Perfect apartments next to Universidad.;Universidad;1;52;1
17954251;Perfect apartments next to Imperial.;Imperial;1;37;30
17955687;Perfect apartments next to Aguilas.;Aguilas;1;72;1
17960977;Perfect apartments next to Palacio.;Palacio;1;54;30
17966623;Perfect apartments next to Palacio.;Palacio;1;71;3
17967309;Perfect apartments next to Chopera.;Chopera;2;27;90
17968767;Perfect apartments next to Universidad.;Universidad;1;84;4
17973836;Perfect apartments next to El Viso.;El Viso;1;158;5
17974023;Perfect apartments next to Rios Rosas.;Rios Rosas;1;207;30
17978148;Perfect apartments next to Cortes.;Cortes;1;83;2
17979142;Perfect apartments next to Universidad.;Universidad;1;146;3
17979438;Perfect apartments next to Lista.;Lista;1;79;4
17986520;Perfect apartments next to Lista.;Lista;1;40;30
17993261;Perfect apartments next to Cortes.;Cortes;1;70;3
18001589;Perfect apartments next to Gaztambide.;Gaztambide;1;40;1
18003944;Perfect apartments next to Embajadores.;Embajadores;1;91;2
18007530;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;1;51;1
18011722;Perfect apartments next to Universidad.;Universidad;2;22;1
18012520;Perfect apartments next to Palacio.;Palacio;1;100;3
18016295;Perfect apartments next to Orcasitas.;Orcasitas;2;27;1
18016377;Perfect apartments next to Cuatro Caminos.;Cuatro Caminos;2;29;50
18017383;Perfect apartments next to Embajadores.;Embajadores;1;59;1
18018327;Perfect apartments next to Lista.;Lista;1;128;2
18020233;Perfect apartments next to Embajadores.;Embajadores;1;57;2
18024767;Perfect apartments next to Adelfas.;Adelfas;1;55;3
18027290;Perfect apartments next to Acacias.;Acacias;1;65;2
18027975;Perfect apartments next to Ibiza.;Ibiza;2;86;2
18029017;Perfect apartments next to Embajadores.;Embajadores;1;237;1
18030968;Perfect apartments next to Gaztambide.;Gaztambide;1;165;2
18032664;Perfect apartments next to Palacio.;Palacio;1;140;4
18033362;Perfect apartments next to Almagro.;Almagro;1;90;30
18033542;Perfect apartments next to Goya.;Goya;1;128;1
18034555;Perfect apartments next to Orcasur.;Orcasur;2;17;2
18037011;Perfect apartments next to Embajadores.;Embajadores;1;102;1
18039199;Perfect apartments next to Pacífico.;Pacífico;2;26;1
18040462;Perfect apartments next to Canillas.;Canillas;2;31;8
18045176;Perfect apartments next to Ibiza.;Ibiza;1;164;3
18046547;Perfect apartments next to Berruguete.;Berruguete;2;50;2
18046726;Perfect apartments next to El Viso.;El Viso;1;300;3
18048031;Perfect apartments next to Embajadores.;Embajadores;1;106;1
18048041;Perfect apartments next to San Isidro.;San Isidro;2;15;10
18049992;Perfect apartments next to Universidad.;Universidad;2;800;1
18050167;Perfect apartments next to Trafalgar.;Trafalgar;2;26;1
18051043;Perfect apartments next to Amposta.;Amposta;1;1000;1
18053600;Perfect apartments next to Chopera.;Chopera;2;35;2
18053780;Perfect apartments next to Sol.;Sol;1;130;3
18054083;Perfect apartments next to Universidad.;Universidad;1;130;3
18055157;Perfect apartments next to Aravaca.;Aravaca;2;25;2
18062732;Perfect apartments next to El Viso.;El Viso;2;60;3
18064790;Perfect apartments next to Embajadores.;Embajadores;1;98;1
18066747;Perfect apartments next to Chopera.;Chopera;2;38;2
18067583;Perfect apartments next to Goya.;Goya;1;87;1
18070118;Perfect apartments next to Cortes.;Cortes;1;49;60
18070808;Perfect apartments next to Sol.;Sol;1;99;3
18070982;Perfect apartments next to Sol.;Sol;1;95;3
18071171;Perfect apartments next to Sol.;Sol;1;95;3
18071417;Perfect apartments next to Universidad.;Universidad;1;82;3
18071579;Perfect apartments next to Sol.;Sol;1;226;3
18071804;Perfect apartments next to Abrantes.;Abrantes;1;18;1
18071870;Perfect apartments next to Sol.;Sol;1;94;3
18072915;Perfect apartments next to Embajadores.;Embajadores;1;47;3
18073681;Perfect apartments next to Bellas Vistas.;Bellas Vistas;1;131;1
18081431;Perfect apartments next to Embajadores.;Embajadores;1;70;1
18081887;Perfect apartments next to Universidad.;Universidad;1;42;3
18083089;Perfect apartments next to Embajadores.;Embajadores;1;40;5
18083157;Perfect apartments next to Embajadores.;Embajadores;1;70;2
18085274;Perfect apartments next to Pacífico.;Pacífico;1;60;2
18090240;Perfect apartments next to Sol.;Sol;2;114;30
18092890;Perfect apartments next to Embajadores.;Embajadores;1;75;1
18093383;Perfect apartments next to Goya.;Goya;1;68;1
18093642;Perfect apartments next to Opañel.;Opañel;1;50;2
18098257;Perfect apartments next to Embajadores.;Embajadores;1;300;3
18100536;Perfect apartments next to Ventas.;Ventas;2;24;1
18102248;Perfect apartments next to Justicia.;Justicia;1;100;2
18103406;Perfect apartments next to Palacio.;Palacio;1;100;3
18104115;Perfect apartments next to Justicia.;Justicia;2;35;2
18105409;Perfect apartments next to Chopera.;Chopera;1;56;1
18105553;Perfect apartments next to Goya.;Goya;1;54;5
18107706;Perfect apartments next to Justicia.;Justicia;2;14;1
18108055;Perfect apartments next to Embajadores.;Embajadores;2;62;2
18109185;Perfect apartments next to Universidad.;Universidad;1;40;3
18109842;Perfect apartments next to Universidad.;Universidad;1;66;2
18110697;Perfect apartments next to Comillas.;Comillas;2;18;600
18113853;Perfect apartments next to Pacífico.;Pacífico;1;50;7
18115032;Perfect apartments next to San Cristobal.;San Cristobal;2;43;2
18116356;Perfect apartments next to San Isidro.;San Isidro;2;27;2
18117468;Perfect apartments next to Universidad.;Universidad;1;48;1
18119258;Perfect apartments next to Timón.;Timón;2;24;1
18120606;Perfect apartments next to Vallehermoso.;Vallehermoso;2;61;2
18124366;Perfect apartments next to Fuente del Berro.;Fuente del Berro;2;26;2
18129725;Perfect apartments next to Lucero.;Lucero;1;45;27
18133481;Perfect apartments next to Acacias.;Acacias;2;58;1
18138319;Perfect apartments next to Palacio.;Palacio;1;102;1
18138583;Perfect apartments next to San Isidro.;San Isidro;2;28;1
18138585;Perfect apartments next to Palacio.;Palacio;1;113;1
18139174;Perfect apartments next to Universidad.;Universidad;1;65;2
18139318;Perfect apartments next to Lucero.;Lucero;2;246;1
18145910;Perfect apartments next to Universidad.;Universidad;1;111;1
18146906;Perfect apartments next to Palos de Moguer.;Palos de Moguer;1;50;3
18147028;Perfect apartments next to Embajadores.;Embajadores;1;121;2
18147455;Perfect apartments next to Jerónimos.;Jerónimos;1;99;1
18147920;Perfect apartments next to Valverde.;Valverde;1;156;3
18149069;Perfect apartments next to Justicia.;Justicia;1;49;1
18149091;Perfect apartments next to Universidad.;Universidad;2;24;1
18149388;Perfect apartments next to Palacio.;Palacio;1;115;3
18149980;Perfect apartments next to Arapiles.;Arapiles;1;143;30
18150468;Perfect apartments next to Prosperidad.;Prosperidad;1;106;30
18150744;Perfect apartments next to Cortes.;Cortes;1;121;4
18151509;Perfect apartments next to San Diego.;San Diego;2;15;3
18152139;Perfect apartments next to Universidad.;Universidad;1;120;4
18152166;Perfect apartments next to Palacio.;Palacio;1;404;1
18154095;Perfect apartments next to Almagro.;Almagro;1;132;2
18155070;Perfect apartments next to Simancas.;Simancas;1;50;1
18157287;Perfect apartments next to Embajadores.;Embajadores;1;69;2
18157839;Perfect apartments next to San Diego.;San Diego;2;10;5
18157874;Perfect apartments next to Canillas.;Canillas;2;18;3
18164030;Perfect apartments next to Concepción.;Concepción;1;66;7
18165743;Perfect apartments next to Castilla.;Castilla;2;35;1
